週,店タイプ,店舗番号,店サイズ,売上,平均気温,ガソリン価格,消費者物価指数,失業率,ISO週番号,祝日の有無,クリスマスセール,BlackFridayセール
2011-07-29 00:00:00,B,B6,202505,537477.396,90.22,3.682,217.0241507,6.925,30,FALSE,0,0
2011-07-29 00:00:00,B,B10,126512,534543.888,86.75,3.694,129.1677097,8.257,30,FALSE,0,0
2011-07-29 00:00:00,A,A20,203742,621474.89,77.47,3.829,208.6564699,7.274,30,FALSE,0,0
2011-07-29 00:00:00,A,A19,203819,412698.1,74.86,4.004,135.9639355,7.806,30,FALSE,0,0
2011-07-29 00:00:00,A,A14,200898,639183.23,81.31,3.829,186.2955962,8.625,30,FALSE,0,0
2011-07-29 00:00:00,A,A27,204184,551760.57,79.41,4.004,139.8933099,7.85,30,FALSE,0,0
2011-07-29 00:00:00,B,B4,205863,766207.128,84.36,3.659,129.1677097,5.644,30,FALSE,0,0
2011-07-29 00:00:00,A,A2,202307,565941.77,90.07,3.682,215.1363819,7.852,30,FALSE,0,0
2011-07-29 00:00:00,A,A39,184109,460654.07,86.24,3.682,214.2343177,8.177,30,FALSE,0,0
2011-07-29 00:00:00,A,A1,151315,435861.92,86.83,3.682,215.4834482,7.962,30,FALSE,0,0
2011-07-29 00:00:00,B,B13,219622,730987.32,77.62,3.574,129.1677097,6.877,30,FALSE,0,0
2011-08-05 00:00:00,A,A1,151315,512732.23,91.65,3.684,215.544618,7.962,31,FALSE,0,0
2011-08-05 00:00:00,A,A27,204184,569889.7,78.14,4.02,139.9896486,7.85,31,FALSE,0,0
2011-08-05 00:00:00,A,A20,203742,735416.13,77.8,3.842,208.719238,7.274,31,FALSE,0,0
2011-08-05 00:00:00,A,A2,202307,625848.2,93.34,3.684,215.1978515,7.852,31,FALSE,0,0
2011-08-05 00:00:00,B,B10,126512,676450.838,89.8,3.803,129.1846452,8.257,31,FALSE,0,0
2011-08-05 00:00:00,A,A39,184109,467447.84,87.73,3.684,214.2972939,8.177,31,FALSE,0,0
2011-08-05 00:00:00,B,B6,202505,667870.868,91.46,3.684,217.0839894,6.925,31,FALSE,0,0
2011-08-05 00:00:00,B,B4,205863,971576.592,86.09,3.662,129.1846452,5.644,31,FALSE,0,0
2011-08-05 00:00:00,A,A19,203819,457151.52,73.84,4.02,136.0540323,7.806,31,FALSE,0,0
2011-08-05 00:00:00,A,A14,200898,721872.24,78.22,3.842,186.3734038,8.625,31,FALSE,0,0
2011-08-05 00:00:00,B,B13,219622,924598.262,75.56,3.595,129.1846452,6.877,31,FALSE,0,0
2011-08-12 00:00:00,A,A14,200898,665797.17,77,3.812,186.4512115,8.625,32,FALSE,0,0
2011-08-12 00:00:00,B,B4,205863,1071045.888,82.98,3.617,129.2015806,5.644,32,FALSE,0,0
2011-08-12 00:00:00,B,B6,202505,708025.104,90.49,3.638,217.1438281,6.925,32,FALSE,0,0
2011-08-12 00:00:00,B,B10,126512,770505.92,85.61,3.794,129.2015806,8.257,32,FALSE,0,0
2011-08-12 00:00:00,A,A27,204184,569148.57,76.67,3.995,140.0859873,7.85,32,FALSE,0,0
2011-08-12 00:00:00,A,A1,151315,502441.52,90.76,3.638,215.6057878,7.962,32,FALSE,0,0
2011-08-12 00:00:00,A,A19,203819,445940.78,70.92,3.995,136.144129,7.806,32,FALSE,0,0
2011-08-12 00:00:00,B,B13,219622,1021114.912,75.95,3.606,129.2015806,6.877,32,FALSE,0,0
2011-08-12 00:00:00,A,A39,184109,471378.63,88.27,3.638,214.3602701,8.177,32,FALSE,0,0
2011-08-12 00:00:00,A,A20,203742,703719.61,73.52,3.812,208.7820061,7.274,32,FALSE,0,0
2011-08-12 00:00:00,A,A2,202307,617648.92,91.58,3.638,215.2593211,7.852,32,FALSE,0,0
2011-08-19 00:00:00,B,B13,219622,669480.63,76.68,3.578,129.2405806,6.877,33,FALSE,0,0
2011-08-19 00:00:00,A,A2,202307,601567.51,89.86,3.554,215.3229307,7.852,33,FALSE,0,0
2011-08-19 00:00:00,A,A27,204184,555311.74,72.97,3.942,140.1289205,7.85,33,FALSE,0,0
2011-08-19 00:00:00,A,A14,200898,655506.18,72.98,3.747,186.5093071,8.625,33,FALSE,0,0
2011-08-19 00:00:00,B,B6,202505,426570.2,89.26,3.554,217.2069662,6.925,33,FALSE,0,0
2011-08-19 00:00:00,A,A20,203742,670455.17,71.25,3.747,208.8424359,7.274,33,FALSE,0,0
2011-08-19 00:00:00,B,B10,126512,515252.13,87.4,3.743,129.2405806,8.257,33,FALSE,0,0
2011-08-19 00:00:00,A,A39,184109,503484.08,87.93,3.554,214.4239935,8.177,33,FALSE,0,0
2011-08-19 00:00:00,B,B4,205863,699706.45,82.77,3.55,129.2405806,5.644,33,FALSE,0,0
2011-08-19 00:00:00,A,A19,203819,443312.15,71.14,3.942,136.183129,7.806,33,FALSE,0,0
2011-08-19 00:00:00,A,A1,151315,495952.41,89.94,3.554,215.6693107,7.962,33,FALSE,0,0
2011-08-26 00:00:00,B,B4,205863,782904.096,81.47,3.523,129.2832581,5.644,34,FALSE,0,0
2011-08-26 00:00:00,B,B6,202505,490850.652,90.07,3.523,217.2706543,6.925,34,FALSE,0,0
2011-08-26 00:00:00,A,A14,200898,848192.3,72.55,3.704,186.5641172,8.625,34,FALSE,0,0
2011-08-26 00:00:00,A,A1,151315,468632.47,87.96,3.523,215.7332258,7.962,34,FALSE,0,0
2011-08-26 00:00:00,B,B10,126512,576438.792,91.59,3.663,129.2832581,8.257,34,FALSE,0,0
2011-08-26 00:00:00,A,A2,202307,592811.71,90.45,3.523,215.386897,7.852,34,FALSE,0,0
2011-08-26 00:00:00,A,A39,184109,497247.79,86.49,3.523,214.4878416,8.177,34,FALSE,0,0
2011-08-26 00:00:00,B,B13,219622,779103.384,81.53,3.57,129.2832581,6.877,34,FALSE,0,0
2011-08-26 00:00:00,A,A20,203742,651293.56,70.15,3.704,208.902476,7.274,34,FALSE,0,0
2011-08-26 00:00:00,A,A19,203819,499698.64,69.34,3.906,136.2136129,7.806,34,FALSE,0,0
2011-08-26 00:00:00,A,A27,204184,688362.75,72.88,3.906,140.1629528,7.85,34,FALSE,0,0
2011-09-02 00:00:00,A,A27,204184,476738.55,71.44,3.879,140.196985,7.85,35,FALSE,0,0
2011-09-02 00:00:00,B,B6,202505,623940.072,91.22,3.533,217.3343423,6.925,35,FALSE,0,0
2011-09-02 00:00:00,A,A2,202307,622578.99,89.64,3.533,215.4508632,7.852,35,FALSE,0,0
2011-09-02 00:00:00,B,B4,205863,953886.486,77.99,3.533,129.3259355,5.644,35,FALSE,0,0
2011-09-02 00:00:00,B,B13,219622,927669.75,77,3.58,129.3259355,6.877,35,FALSE,0,0
2011-09-02 00:00:00,A,A39,184109,493161.54,88.65,3.533,214.5516896,8.177,35,FALSE,0,0
2011-09-02 00:00:00,A,A14,200898,577343.46,70.63,3.703,186.6189274,8.625,35,FALSE,0,0
2011-09-02 00:00:00,A,A19,203819,514236.21,69.27,3.879,136.2440968,7.806,35,FALSE,0,0
2011-09-02 00:00:00,B,B10,126512,702358.972,91.61,3.798,129.3259355,8.257,35,FALSE,0,0
2011-09-02 00:00:00,A,A1,151315,504589.88,87.83,3.533,215.7971409,7.962,35,FALSE,0,0
2011-09-02 00:00:00,A,A20,203742,712275.18,70.82,3.703,208.9625161,7.274,35,FALSE,0,0
2011-09-09 00:00:00,A,A27,204184,614541.88,70.93,3.93,140.2310173,7.85,36,TRUE,0,0
2011-09-09 00:00:00,A,A2,202307,611986.24,77.97,3.546,215.5148295,7.852,36,TRUE,0,0
2011-09-09 00:00:00,B,B10,126512,754628.512,89.06,3.771,129.3686129,8.257,36,TRUE,0,0
2011-09-09 00:00:00,A,A39,184109,491480.66,79.15,3.546,214.6155376,8.177,36,TRUE,0,0
2011-09-09 00:00:00,B,B6,202505,720078.576,80.21,3.546,217.3980304,6.925,36,TRUE,0,0
2011-09-09 00:00:00,B,B13,219622,1018792.864,70.19,3.619,129.3686129,6.877,36,TRUE,0,0
2011-09-09 00:00:00,A,A1,151315,512043.76,76,3.546,215.861056,7.962,36,TRUE,0,0
2011-09-09 00:00:00,A,A20,203742,702564.69,68.74,3.738,209.0225562,7.274,36,TRUE,0,0
2011-09-09 00:00:00,A,A19,203819,511550.63,68.28,3.93,136.2745806,7.806,36,TRUE,0,0
2011-09-09 00:00:00,B,B4,205863,1138083.152,73.34,3.554,129.3686129,5.644,36,TRUE,0,0
2011-09-09 00:00:00,A,A14,200898,746686.28,71.48,3.738,186.6737376,8.625,36,TRUE,0,0
2011-09-16 00:00:00,A,A39,184109,476930.1,83.11,3.526,214.7934111,8.177,37,FALSE,0,0
2011-09-16 00:00:00,B,B13,219622,668069.13,67.54,3.641,129.4306,6.877,37,FALSE,0,0
2011-09-16 00:00:00,A,A19,203819,462818.54,62.76,3.937,136.3145,7.806,37,FALSE,0,0
2011-09-16 00:00:00,A,A1,151315,522643.67,79.94,3.526,216.0410526,7.962,37,FALSE,0,0
2011-09-16 00:00:00,B,B6,202505,418494.73,84.94,3.526,217.5797506,6.925,37,FALSE,0,0
2011-09-16 00:00:00,B,B4,205863,693858.33,72.76,3.532,129.4306,5.644,37,FALSE,0,0
2011-09-16 00:00:00,A,A27,204184,535763.34,69.65,3.937,140.2735,7.85,37,FALSE,0,0
2011-09-16 00:00:00,A,A14,200898,664219.33,69.17,3.742,186.8024,8.625,37,FALSE,0,0
2011-09-16 00:00:00,A,A20,203742,694448.02,64.02,3.742,209.1893892,7.274,37,FALSE,0,0
2011-09-16 00:00:00,A,A2,202307,597459.6,78.85,3.526,215.6944378,7.852,37,FALSE,0,0
2011-09-16 00:00:00,B,B10,126512,458091.59,77.49,3.784,129.4306,8.257,37,FALSE,0,0
2011-09-23 00:00:00,B,B10,126512,567611.376,82.51,3.789,129.5183333,8.257,38,FALSE,0,0
2011-09-23 00:00:00,B,B6,202505,493915.068,78.49,3.467,217.9188471,6.925,38,FALSE,0,0
2011-09-23 00:00:00,A,A20,203742,644970.16,62.15,3.711,209.4986126,7.274,38,FALSE,0,0
2011-09-23 00:00:00,B,B4,205863,804237.564,69.23,3.473,129.5183333,5.644,38,FALSE,0,0
2011-09-23 00:00:00,A,A14,200898,657701.5,63.75,3.711,187.0295321,8.625,38,FALSE,0,0
2011-09-23 00:00:00,A,A39,184109,465063.85,78.75,3.467,215.1233185,8.177,38,FALSE,0,0
2011-09-23 00:00:00,A,A1,151315,458312.94,75.8,3.467,216.3758246,7.962,38,FALSE,0,0
2011-09-23 00:00:00,A,A27,204184,530434.62,63.61,3.899,140.32725,7.85,38,FALSE,0,0
2011-09-23 00:00:00,B,B13,219622,755061.516,63.6,3.648,129.5183333,6.877,38,FALSE,0,0
2011-09-23 00:00:00,A,A2,202307,586732.25,75.58,3.467,216.0282356,7.852,38,FALSE,0,0
2011-09-23 00:00:00,A,A19,203819,436932.44,61.32,3.899,136.367,7.806,38,FALSE,0,0
2011-09-30 00:00:00,A,A27,204184,537009.21,70.92,3.858,140.381,7.85,39,FALSE,0,0
2011-09-30 00:00:00,B,B10,126512,658271.852,82.27,3.877,129.6060667,8.257,39,FALSE,0,0
2011-09-30 00:00:00,A,A2,202307,580268.54,78.14,3.355,216.3620333,7.852,39,FALSE,0,0
2011-09-30 00:00:00,A,A20,203742,647492.27,63.44,3.645,209.807836,7.274,39,FALSE,0,0
2011-09-30 00:00:00,B,B6,202505,563116.442,82.51,3.355,218.2579435,6.925,39,FALSE,0,0
2011-09-30 00:00:00,B,B13,219622,885158.022,68.28,3.623,129.6060667,6.877,39,FALSE,0,0
2011-09-30 00:00:00,B,B4,205863,882134.26,72.15,3.371,129.6060667,5.644,39,FALSE,0,0
2011-09-30 00:00:00,A,A39,184109,450938.07,81.51,3.355,215.4532259,8.177,39,FALSE,0,0
2011-09-30 00:00:00,A,A1,151315,461109.08,79.69,3.355,216.7105965,7.962,39,FALSE,0,0
2011-09-30 00:00:00,A,A14,200898,630702.48,70.66,3.645,187.2566641,8.625,39,FALSE,0,0
2011-09-30 00:00:00,A,A19,203819,442108.32,64.99,3.858,136.4195,7.806,39,FALSE,0,0
2011-10-07 00:00:00,A,A20,203742,727965.89,52.42,3.583,210.1170595,7.082,40,FALSE,0,0
2011-10-07 00:00:00,A,A1,151315,534573.06,69.31,3.285,217.0453684,7.866,40,FALSE,0,0
2011-10-07 00:00:00,B,B6,202505,733404.24,74.1,3.285,218.59704,6.551,40,FALSE,0,0
2011-10-07 00:00:00,A,A14,200898,747283.59,55.82,3.583,187.4837962,8.523,40,FALSE,0,0
2011-10-07 00:00:00,B,B4,205863,1149080.016,65.79,3.299,129.6938,5.143,40,FALSE,0,0
2011-10-07 00:00:00,A,A19,203819,495107.6,53.1,3.775,136.472,7.866,40,FALSE,0,0
2011-10-07 00:00:00,A,A27,204184,552470.55,56.91,3.775,140.43475,7.906,40,FALSE,0,0
2011-10-07 00:00:00,A,A39,184109,494367.33,71.68,3.285,215.7831333,7.716,40,FALSE,0,0
2011-10-07 00:00:00,B,B10,126512,787777.776,75.01,3.827,129.6938,7.874,40,FALSE,0,0
2011-10-07 00:00:00,B,B13,219622,1121213.904,60.62,3.592,129.6938,6.392,40,FALSE,0,0
2011-10-07 00:00:00,A,A2,202307,643962.72,69.92,3.285,216.6958311,7.441,40,FALSE,0,0
2011-10-14 00:00:00,A,A2,202307,607586.44,71.67,3.274,217.0048261,7.441,41,FALSE,0,0
2011-10-14 00:00:00,B,B4,205863,676618.84,63.75,3.283,129.7706452,5.143,41,FALSE,0,0
2011-10-14 00:00:00,A,A20,203742,702156.4,62.54,3.541,210.4027602,7.082,41,FALSE,0,0
2011-10-14 00:00:00,B,B13,219622,645034.3,51.74,3.567,129.7706452,6.392,41,FALSE,0,0
2011-10-14 00:00:00,A,A1,151315,508776.37,71.74,3.274,217.3552733,7.866,41,FALSE,0,0
2011-10-14 00:00:00,A,A39,184109,469365.44,73.79,3.274,216.0885258,7.716,41,FALSE,0,0
2011-10-14 00:00:00,A,A14,200898,668000.95,63.82,3.541,187.6917481,8.523,41,FALSE,0,0
2011-10-14 00:00:00,B,B6,202505,428863.71,71.24,3.274,218.9109844,6.551,41,FALSE,0,0
2011-10-14 00:00:00,A,A27,204184,564360.18,64.78,3.744,140.4784194,7.906,41,FALSE,0,0
2011-10-14 00:00:00,A,A19,203819,451889.67,61.86,3.744,136.5150968,7.866,41,FALSE,0,0
2011-10-14 00:00:00,B,B10,126512,471856.17,70.27,3.698,129.7706452,7.874,41,FALSE,0,0
2011-10-21 00:00:00,B,B10,126512,606878.244,77.91,3.842,129.7821613,7.874,42,FALSE,0,0
2011-10-21 00:00:00,A,A20,203742,770616.74,53.69,3.57,210.5473252,7.082,42,FALSE,0,0
2011-10-21 00:00:00,B,B4,205863,903824.676,64.79,3.361,129.7821613,5.143,42,FALSE,0,0
2011-10-21 00:00:00,A,A27,204184,569467.07,59.62,3.757,140.4616048,7.906,42,FALSE,0,0
2011-10-21 00:00:00,B,B13,219622,811361.376,54.66,3.579,129.7821613,6.392,42,FALSE,0,0
2011-10-21 00:00:00,A,A39,184109,509095.28,67.65,3.353,216.2468287,7.716,42,FALSE,0,0
2011-10-21 00:00:00,A,A1,151315,505785.3,63.71,3.353,217.5159762,7.866,42,FALSE,0,0
2011-10-21 00:00:00,A,A14,200898,753243.04,59.6,3.57,187.7846197,8.523,42,FALSE,0,0
2011-10-21 00:00:00,B,B6,202505,520889.58,68.53,3.353,219.0740167,6.551,42,FALSE,0,0
2011-10-21 00:00:00,A,A19,203819,469583.66,52.05,3.757,136.5017742,7.866,42,FALSE,0,0
2011-10-21 00:00:00,A,A2,202307,666141.94,64.53,3.353,217.1650042,7.441,42,FALSE,0,0
2011-10-28 00:00:00,B,B10,126512,718453.862,72.79,3.843,129.7936774,7.874,43,FALSE,0,0
2011-10-28 00:00:00,A,A39,184109,492657.32,71.05,3.372,216.4051315,7.716,43,FALSE,0,0
2011-10-28 00:00:00,A,A2,202307,625446.46,65.87,3.372,217.3251824,7.441,43,FALSE,0,0
2011-10-28 00:00:00,A,A27,204184,562911.66,51.81,3.757,140.4447903,7.906,43,FALSE,0,0
2011-10-28 00:00:00,B,B4,205863,991571.392,55.31,3.362,129.7936774,5.143,43,FALSE,0,0
2011-10-28 00:00:00,B,B13,219622,888959.12,47.41,3.567,129.7936774,6.392,43,FALSE,0,0
2011-10-28 00:00:00,A,A1,151315,479401.77,66.57,3.372,217.6766791,7.866,43,FALSE,0,0
2011-10-28 00:00:00,B,B6,202505,604658.194,69.51,3.372,219.237049,6.551,43,FALSE,0,0
2011-10-28 00:00:00,A,A14,200898,740389.44,51.78,3.569,187.8774913,8.523,43,FALSE,0,0
2011-10-28 00:00:00,A,A19,203819,469139.01,46.49,3.757,136.4884516,7.866,43,FALSE,0,0
2011-10-28 00:00:00,A,A20,203742,725905.36,49.36,3.569,210.6918901,7.082,43,FALSE,0,0
2011-11-04 00:00:00,A,A27,204184,530025.14,44.46,3.738,140.4279758,7.906,44,FALSE,0,0
2011-11-04 00:00:00,B,B4,205863,1216046.096,49.86,3.322,129.8051935,5.143,44,FALSE,0,0
2011-11-04 00:00:00,B,B13,219622,1085993.024,43.51,3.538,129.8051935,6.392,44,FALSE,0,0
2011-11-04 00:00:00,A,A19,203819,501342.57,44.97,3.738,136.475129,7.866,44,FALSE,0,0
2011-11-04 00:00:00,B,B6,202505,731231.328,58.54,3.332,219.4000812,6.551,44,FALSE,0,0
2011-11-04 00:00:00,A,A2,202307,697828.01,55.53,3.332,217.4853605,7.441,44,FALSE,0,0
2011-11-04 00:00:00,A,A39,184109,522013.92,58.04,3.332,216.5634344,7.716,44,FALSE,0,0
2011-11-04 00:00:00,A,A14,200898,803527.97,43.92,3.551,187.9703629,8.523,44,FALSE,0,0
2011-11-04 00:00:00,A,A1,151315,544317.57,54.98,3.332,217.837382,7.866,44,FALSE,0,0
2011-11-04 00:00:00,B,B10,126512,879127.968,68.57,3.828,129.8051935,7.874,44,FALSE,0,0
2011-11-04 00:00:00,A,A20,203742,839713.39,43.88,3.551,210.8364551,7.082,44,FALSE,0,0
2011-11-11 00:00:00,B,B13,219622,721018.01,33.8,3.513,129.8167097,6.392,45,FALSE,0,0
2011-11-11 00:00:00,A,A39,184109,506735.94,63.11,3.297,216.7217373,7.716,45,FALSE,0,0
2011-11-11 00:00:00,B,B6,202505,490368.11,61.33,3.297,219.5631135,6.551,45,FALSE,0,0
2011-11-11 00:00:00,A,A1,151315,534253.33,59.11,3.297,217.9980849,7.866,45,FALSE,0,0
2011-11-11 00:00:00,B,B10,126512,579951.21,55.28,3.677,129.8167097,7.874,45,FALSE,0,0
2011-11-11 00:00:00,A,A2,202307,699433.69,59.33,3.297,217.6455387,7.441,45,FALSE,0,0
2011-11-11 00:00:00,A,A27,204184,627867.19,49.69,3.719,140.4111613,7.906,45,FALSE,0,0
2011-11-11 00:00:00,A,A14,200898,786111.63,47.65,3.53,188.0632345,8.523,45,FALSE,0,0
2011-11-11 00:00:00,B,B4,205863,752559.85,47.12,3.286,129.8167097,5.143,45,FALSE,0,0
2011-11-11 00:00:00,A,A19,203819,521373.11,48.22,3.719,136.4618065,7.866,45,FALSE,0,0
2011-11-11 00:00:00,A,A20,203742,828391.65,47.27,3.53,210.9810201,7.082,45,FALSE,0,0
2011-11-18 00:00:00,A,A27,204184,593727.3,51.42,3.717,140.4127857,7.906,46,FALSE,0,0
2011-11-18 00:00:00,B,B13,219622,865280.004,40.65,3.489,129.8268333,6.392,46,FALSE,0,0
2011-11-18 00:00:00,A,A39,184109,532274.71,66.09,3.308,216.9395861,7.716,46,FALSE,0,0
2011-11-18 00:00:00,B,B6,202505,581244.516,63.89,3.308,219.7897137,6.551,46,FALSE,0,0
2011-11-18 00:00:00,A,A19,203819,488472.48,48.21,3.717,136.4666667,7.866,46,FALSE,0,0
2011-11-18 00:00:00,A,A1,151315,534484.44,62.25,3.308,218.2205088,7.866,46,FALSE,0,0
2011-11-18 00:00:00,B,B4,205863,954182.364,50.44,3.294,129.8268333,5.143,46,FALSE,0,0
2011-11-18 00:00:00,B,B10,126512,635521.512,58.97,3.669,129.8268333,7.874,46,FALSE,0,0
2011-11-18 00:00:00,A,A20,203742,777871.83,49.3,3.53,211.1847207,7.082,46,FALSE,0,0
2011-11-18 00:00:00,A,A14,200898,740908.89,51.34,3.53,188.1983654,8.523,46,FALSE,0,0
2011-11-18 00:00:00,A,A2,202307,693275.36,62.01,3.308,217.8670218,7.441,46,FALSE,0,0
2011-11-25 00:00:00,A,A1,151315,768596.59,60.14,3.236,218.4676211,7.866,47,TRUE,0,1
2011-11-25 00:00:00,A,A20,203742,1134192.04,46.38,3.492,211.4120757,7.082,47,TRUE,0,1
2011-11-25 00:00:00,B,B13,219622,1483378.638,38.89,3.445,129.8364,6.392,47,TRUE,0,1
2011-11-25 00:00:00,A,A14,200898,1120910.5,48.71,3.492,188.3504,8.523,47,TRUE,0,1
2011-11-25 00:00:00,B,B6,202505,1186628.464,62.78,3.236,220.0417412,6.551,47,TRUE,0,1
2011-11-25 00:00:00,A,A19,203819,778531.18,42.75,3.689,136.4788,7.866,47,TRUE,0,1
2011-11-25 00:00:00,B,B4,205863,1617717.458,47.96,3.225,129.8364,5.143,47,TRUE,0,1
2011-11-25 00:00:00,A,A27,204184,989448.75,47.88,3.689,140.4217857,7.906,47,TRUE,0,1
2011-11-25 00:00:00,A,A39,184109,977086.08,66.36,3.236,217.1812533,7.716,47,TRUE,0,1
2011-11-25 00:00:00,A,A2,202307,1022274.84,56.36,3.236,218.1130269,7.441,47,TRUE,0,1
2011-11-25 00:00:00,B,B10,126512,1570313.094,60.68,3.76,129.8364,7.874,47,TRUE,0,1
2011-12-02 00:00:00,A,A1,151315,501677.55,48.91,3.172,218.7147333,7.866,48,FALSE,0,0
2011-12-02 00:00:00,A,A19,203819,500068.41,45.67,3.666,136.4909333,7.866,48,FALSE,0,0
2011-12-02 00:00:00,A,A14,200898,750432.63,50.19,3.452,188.5024346,8.523,48,FALSE,0,0
2011-12-02 00:00:00,B,B4,205863,1164651.968,38.71,3.176,129.8459667,5.143,48,FALSE,0,0
2011-12-02 00:00:00,B,B10,126512,927336.32,57.29,3.701,129.8459667,7.874,48,FALSE,0,0
2011-12-02 00:00:00,A,A20,203742,757423.6,46.32,3.452,211.6394306,7.082,48,FALSE,0,0
2011-12-02 00:00:00,A,A2,202307,650022.74,48.74,3.172,218.3590319,7.441,48,FALSE,0,0
2011-12-02 00:00:00,A,A27,204184,596591.92,50.55,3.666,140.4307857,7.906,48,FALSE,0,0
2011-12-02 00:00:00,A,A39,184109,532956.48,53.14,3.172,217.4229206,7.716,48,FALSE,0,0
2011-12-02 00:00:00,B,B13,219622,1094097.216,33.94,3.389,129.8459667,6.392,48,FALSE,0,0
2011-12-02 00:00:00,B,B6,202505,822584.608,51.18,3.172,220.2937686,6.551,48,FALSE,0,0
2011-12-09 00:00:00,B,B6,202505,587014.44,43.64,3.158,220.5457961,6.551,49,FALSE,0,0
2011-12-09 00:00:00,A,A1,151315,587087.73,43.93,3.158,218.9618456,7.866,49,FALSE,0,0
2011-12-09 00:00:00,A,A19,203819,592433.59,40.18,3.627,136.5030667,7.866,49,FALSE,0,0
2011-12-09 00:00:00,A,A2,202307,774596.45,41.76,3.158,218.605037,7.441,49,FALSE,0,0
2011-12-09 00:00:00,A,A14,200898,911823.4,46.57,3.415,188.6544692,8.523,49,FALSE,0,0
2011-12-09 00:00:00,B,B4,205863,839440.84,31.64,3.153,129.8555333,5.143,49,FALSE,0,0
2011-12-09 00:00:00,B,B13,219622,841261.36,24.82,3.341,129.8555333,6.392,49,FALSE,0,0
2011-12-09 00:00:00,A,A20,203742,877971.26,41.64,3.415,211.8667856,7.082,49,FALSE,0,0
2011-12-09 00:00:00,A,A27,204184,677619.19,46.28,3.627,140.4397857,7.906,49,FALSE,0,0
2011-12-09 00:00:00,B,B10,126512,643670.52,42.58,3.644,129.8555333,7.874,49,FALSE,0,0
2011-12-09 00:00:00,A,A39,184109,594565.22,49.36,3.158,217.6645878,7.716,49,FALSE,0,0
2011-12-16 00:00:00,A,A39,184109,677300.62,58.58,3.159,217.8781339,7.716,50,FALSE,0,0
2011-12-16 00:00:00,A,A14,200898,918600.41,39.93,3.413,188.7979349,8.523,50,FALSE,0,0
2011-12-16 00:00:00,A,A19,203819,617856.22,37.07,3.611,136.5335161,7.866,50,FALSE,0,0
2011-12-16 00:00:00,B,B4,205863,1124067.12,36.44,3.149,129.8980645,5.143,50,FALSE,0,0
2011-12-16 00:00:00,B,B10,126512,821954.964,50.53,3.489,129.8980645,7.874,50,FALSE,0,0
2011-12-16 00:00:00,A,A27,204184,736284.83,40.68,3.611,140.4700795,7.906,50,FALSE,0,0
2011-12-16 00:00:00,A,A2,202307,843431.34,50.13,3.159,218.8217928,7.441,50,FALSE,0,0
2011-12-16 00:00:00,B,B6,202505,758268.264,53.27,3.159,220.7671856,6.551,50,FALSE,0,0
2011-12-16 00:00:00,A,A1,151315,620076.88,51.63,3.159,219.1794533,7.866,50,FALSE,0,0
2011-12-16 00:00:00,B,B13,219622,1084877.244,27.85,3.282,129.8980645,6.392,50,FALSE,0,0
2011-12-16 00:00:00,A,A20,203742,933073.53,37.16,3.413,212.0685039,7.082,50,FALSE,0,0
2011-12-23 00:00:00,A,A1,151315,754691.64,47.96,3.112,219.3577216,7.866,51,FALSE,1,0
2011-12-23 00:00:00,B,B4,205863,1782921.28,35.92,3.103,129.9845484,5.143,51,FALSE,1,0
2011-12-23 00:00:00,A,A2,202307,1122616.05,46.66,3.112,218.9995495,7.441,51,FALSE,1,0
2011-12-23 00:00:00,B,B10,126512,1379458.36,48.36,3.541,129.9845484,7.874,51,FALSE,1,0
2011-12-23 00:00:00,B,B6,202505,1161670.776,49.45,3.112,220.9477245,6.551,51,FALSE,1,0
2011-12-23 00:00:00,A,A14,200898,1194125.67,42.27,3.389,188.9299752,8.523,51,FALSE,1,0
2011-12-23 00:00:00,A,A27,204184,925781.52,41.59,3.587,140.528765,7.906,51,FALSE,1,0
2011-12-23 00:00:00,B,B13,219622,1620244.528,24.76,3.186,129.9845484,6.392,51,FALSE,1,0
2011-12-23 00:00:00,A,A39,184109,913815.96,54.62,3.112,218.0541851,7.716,51,FALSE,1,0
2011-12-23 00:00:00,A,A20,203742,1142341.4,40.19,3.389,212.2360401,7.082,51,FALSE,1,0
2011-12-23 00:00:00,A,A19,203819,812268.17,36.09,3.587,136.5883871,7.866,51,FALSE,1,0
2011-12-30 00:00:00,A,A14,200898,653463.58,37.79,3.389,189.0620155,8.523,52,TRUE,0,0
2011-12-30 00:00:00,A,A20,203742,644505.2,36.35,3.389,212.4035763,7.082,52,TRUE,0,0
2011-12-30 00:00:00,B,B6,202505,785328.816,46.8,3.129,221.1282634,6.551,52,TRUE,0,0
2011-12-30 00:00:00,B,B13,219622,1011363.296,31.53,3.119,130.0710323,6.392,52,TRUE,0,0
2011-12-30 00:00:00,A,A19,203819,466814.55,31.65,3.566,136.6432581,7.866,52,TRUE,0,0
2011-12-30 00:00:00,A,A27,204184,544483.88,37.85,3.566,140.5874505,7.906,52,TRUE,0,0
2011-12-30 00:00:00,B,B10,126512,839098.384,48.92,3.428,130.0710323,7.874,52,TRUE,0,0
2011-12-30 00:00:00,A,A2,202307,621886.35,44.57,3.129,219.1773063,7.441,52,TRUE,0,0
2011-12-30 00:00:00,A,A39,184109,509345.69,47.6,3.129,218.2302364,7.716,52,TRUE,0,0
2011-12-30 00:00:00,B,B4,205863,1042036.304,36.89,3.119,130.0710323,5.143,52,TRUE,0,0
2011-12-30 00:00:00,A,A1,151315,477272.9,44.55,3.129,219.5359898,7.866,52,TRUE,0,0
